target,reference,feature,target_mean,reference_mean,percent_change,fold_change,p_value,statistic,fdr
LZTR1,non-targeting,PLEKHN1,0.079750046,0.056064565,0.4224679470062256,1.4224679470062256,9.74983538257e-05,27115528.0,0.0008486825509543
LZTR1,non-targeting,ISG15,1.1726311,1.0392883,0.1283020973205566,1.1283020973205566,1.88342945757e-05,28119230.5,0.0001841699215393
LZTR1,non-targeting,SDF4,8.774235,9.255539,-0.0520017445087432,0.9479982852935792,7.592180961530524e-07,24298783.0,8.9315901477772e-06
LZTR1,non-targeting,ACAP3,0.9016778,1.0247834,-0.1201284006237983,0.8798716068267822,3.50304212319e-05,24657849.5,0.0003285919423805
LZTR1,non-targeting,INTS11,6.426679,6.086618,0.0558703020215034,1.0558702945709229,6.651902408800626e-06,28238410.5,6.93604495854e-05
LZTR1,non-targeting,DVL1,2.2454138,2.0167296,0.1133935824036598,1.1133935451507568,1.247947417326048e-07,28562422.0,1.607615910598856e-06
LZTR1,non-targeting,MXRA8,0.21219069,0.5648588,-0.6243473887443542,0.3756526112556457,6.410632931915618e-81,18958342.5,9.645290713650572e-79
LZTR1,non-targeting,VWA1,0.82244277,0.89238536,-0.0783771201968193,0.9216228723526,0.0071128623036975,25260624.5,0.0397446843878187
LZTR1,non-targeting,ATAD3B,1.2455827,1.3789184,-0.0966958627104759,0.903304159641266,3.99908456293e-05,24656060.0,0.0003716700308315
LZTR1,non-targeting,FNDC10,0.53446513,0.4536232,0.1782138347625732,1.1782138347625732,3.54148101077e-05,27940787.0,0.0003319105816502
LZTR1,non-targeting,MMP23B,0.3160396,0.2732023,0.1567969620227813,1.156796932220459,0.0070569528741071,27273084.0,0.0394759757304148
LZTR1,non-targeting,GNB1,3.8437116,3.5670838,0.0775501206517219,1.077550172805786,3.77508418307e-05,28078407.0,0.0003523550490263
LZTR1,non-targeting,FAAP20,0.70965755,1.3297728,-0.4663317501544952,0.5336682796478271,1.6362120467125714e-92,17902309.0,2.9622210084676194e-90
LZTR1,non-targeting,RER1,12.55894,13.224993,-0.050363190472126,0.9496368169784546,1.5133324747974626e-08,24000927.0,2.138918944992036e-07
LZTR1,non-targeting,LRRC47,7.942745,7.6639924,0.036371748894453,1.0363717079162598,0.0013627358920177,27695580.5,0.0093663808886829
LZTR1,non-targeting,NPHP4,0.2936223,0.33805472,-0.1314356178045272,0.8685643672943115,0.001635061526983,25220082.5,0.0110113902686321
