target,reference,feature,target_mean,reference_mean,percent_change,fold_change,p_value,statistic,fdr
HMGN1,non-targeting,MAD2L2,59.648155,59.006184,0.0108797345310449,1.0108797550201416,0.007297176737549,39610289.0,0.0406205860387793
HMGN1,non-targeting,SPATA21,0.0058376635,0.0030831741,0.8933940529823303,1.893394112586975,0.0078868141879712,38415452.0,0.0433955995369671
HMGN1,non-targeting,ALPL,20.685776,21.229164,-0.0255963150411844,0.97440367937088,0.0001676038799631,36347563.0,0.0014009607719525
HMGN1,non-targeting,C1QB,0.00028513986,2.7167163e-05,9.495753288269045,10.49575424194336,0.0034543413397329,38270437.5,0.021303650327703
HMGN1,non-targeting,HTR1D,0.6487459,0.7132708,-0.0904633849859237,0.909536600112915,0.0078465485682076,36974385.0,0.0432051645929774
HMGN1,non-targeting,STMN1,9.537132,9.260651,0.029855528846383,1.029855489730835,0.0019627288826697,39819243.5,0.0129517755847011
HMGN1,non-targeting,NUDC,31.769638,31.220898,0.0175760611891746,1.0175760984420776,0.0017395023309595,39837275.5,0.0116344340573204
HMGN1,non-targeting,AHDC1,2.0742812,1.9713413,0.0522182360291481,1.0522181987762451,0.0022939803258191,39794163.0,0.0148636968704745
HMGN1,non-targeting,RPA2,2.947273,2.786176,0.057820126414299,1.0578200817108154,0.0007386589443768,39960254.0,0.005398340156972
HMGN1,non-targeting,NKAIN1,5.0917673,4.8499393,0.0498620606958866,1.049862027168274,0.0001483000693891,40172562.0,0.0012507262549818
HMGN1,non-targeting,ZMYM6,0.22854677,0.20334744,0.1239225044846534,1.1239224672317505,0.0038919996113873,39375562.5,0.0236370013348616
HMGN1,non-targeting,GRIK3,0.26562354,0.3048439,-0.1286572068929672,0.8713427782058716,0.0009112339851389,36845405.0,0.0065264332114905
HMGN1,non-targeting,P3H1,1.3148938,1.2191267,0.0785538852214813,1.0785539150238037,0.0009492272732558,39914323.5,0.0067719902274682
HMGN1,non-targeting,EBNA1BP2,26.156157,25.588017,0.0222033634781837,1.0222033262252808,0.000818059198456,39946179.5,0.0059173876007541
HMGN1,non-targeting,ST3GAL3,1.0534987,0.96075,0.0965378731489181,1.0965378284454346,0.0011435795224052,39868375.0,0.0080047172237687
HMGN1,non-targeting,KIF2C,2.9200544,2.7520866,0.0610328875482082,1.0610328912734983,0.0006321771040126,39981440.5,0.0046886202017759
HMGN1,non-targeting,GPBP1L1,14.602676,14.206103,0.0279156826436519,1.0279157161712646,0.000306197255278,40079489.0,0.0024318947954085
HMGN1,non-targeting,FAAH,0.12417074,0.14444982,-0.1403883546590805,0.8596116304397583,0.0042493155042331,37263237.0,0.0255164981621894
HMGN1,non-targeting,KNCN,0.0011814766,0.00022371316,4.281211853027344,5.281212329864502,0.0004447937964271,38315667.0,0.0034092581810512
HMGN1,non-targeting,MOB3C,0.01582078,0.02430442,-0.3490574657917022,0.6509425640106201,0.0023542924971306,37761113.0,0.0152077964277303
HMGN1,non-targeting,CYP4A11,0.0014607423,0.00042810894,2.412080764770508,3.412081003189087,0.0043654036523331,38321735.0,0.026126527574541
HMGN1,non-targeting,TAL1,0.002361002,0.0005580812,3.2305705547332764,4.230570793151856,0.0045041335712517,38331856.0,0.0268401271016564
HMGN1,non-targeting,ATG4C,3.3656883,3.2249508,0.0436402112245559,1.0436402559280396,0.008719096987015,39579799.5,0.0472583560412199
HMGN1,non-targeting,ACADM,8.175687,7.9111733,0.0334354303777217,1.0334354639053345,0.0005725840553147,39995612.5,0.0042866748323356
HMGN1,non-targeting,ASB17,0.00073590514,0.0,,20.0,6.72187218521756e-10,38290528.0,1.0805676990195918e-08
HMGN1,non-targeting,DIPK1A,0.20265268,0.1751037,0.1573295444250106,1.157329559326172,0.0020182315225728,39395403.0,0.0132747475000425
HMGN1,non-targeting,F3,0.775911,0.7170419,0.0820998921990394,1.0820999145507812,0.0053956270110557,39609724.0,0.0313732201022334
HMGN1,non-targeting,RBM15,5.005072,4.7724423,0.0487443879246711,1.0487444400787354,0.0001949609226867,40137923.0,0.0016105699909424
HMGN1,non-targeting,LRIF1,3.3063416,3.4645472,-0.0456641241908073,0.954335868358612,0.006692193537835,36880044.0,0.0377354226434809
HMGN1,non-targeting,RHOC,2.71517,2.8953917,-0.0622443556785583,0.9377556443214417,2.7783546807e-05,36131455.0,0.0002648982367088
HMGN1,non-targeting,SIKE1,6.9266934,6.7483587,0.0264263823628425,1.0264264345169067,0.0052660368748225,39664609.0,0.0307178405216295
HMGN1,non-targeting,REG4,0.0026918843,0.00076112757,2.536705732345581,3.536705732345581,0.0005684748671045,38360966.0,0.0042591445254164
