target,reference,feature,target_mean,reference_mean,percent_change,fold_change,p_value,statistic,fdr
DHCR24,non-targeting,AURKAIP1,2.9809766,3.1471806,-0.0528104342520237,0.9471895694732666,0.000544069759905,25642491.5,0.0040941666473247
DHCR24,non-targeting,FNDC10,0.50307137,0.4536232,0.1090071275830268,1.1090071201324463,0.0058319620193649,28173466.5,0.03352220890925
DHCR24,non-targeting,PRKCZ,1.8449757,1.917578,-0.037861444056034,0.962138533592224,0.0061113226921858,25946889.5,0.0349078690393816
DHCR24,non-targeting,SKI,12.14464,11.850527,0.0248185731470584,1.0248185396194458,0.0051544360118912,28288020.0,0.0301571208935821
DHCR24,non-targeting,PLEKHG5,1.0513328,0.9499248,0.1067537143826484,1.106753706932068,0.0024646267002495,28362807.0,0.0158369587164631
DHCR24,non-targeting,KLHL21,2.1597993,2.3119652,-0.0658166855573654,0.9341832995414734,0.0089282905905142,25999809.5,0.0481961884204156
DHCR24,non-targeting,PER3,0.5813493,0.48537782,0.1977253407239914,1.1977252960205078,4.722495815543389e-06,28886930.0,5.0249764205e-05
DHCR24,non-targeting,SLC2A7,0.0019337888,6.4623004e-05,28.924156188964844,29.92415428161621,8.88254681346e-05,27140300.0,0.0007793547924783
DHCR24,non-targeting,PGD,4.026825,3.794015,0.0613624416291713,1.061362385749817,0.000117483499905,28733808.5,0.0010081166009885
DHCR24,non-targeting,MAD2L2,60.545998,59.006184,0.0260958075523376,1.0260957479476929,3.53046373745e-05,28854345.5,0.0003310038600557
DHCR24,non-targeting,MTHFR,1.5992697,1.4433466,0.1080288887023925,1.1080288887023926,3.09657225428e-05,28859300.5,0.0002928752163503
DHCR24,non-targeting,CLCN6,2.0919423,1.7107935,0.2227906584739685,1.2227907180786133,2.2328831602452296e-17,30683995.0,5.894368161371551e-16
DHCR24,non-targeting,KIAA2013,3.618055,3.7653346,-0.0391145832836627,0.9608854055404664,0.0054892433012939,25930538.5,0.0318315664363271
DHCR24,non-targeting,TNFRSF8,0.60993433,0.66973406,-0.0892887711524963,0.9107112288475036,0.0042054599537168,25944177.0,0.0252870261279295
DHCR24,non-targeting,EFHD2,3.7822318,4.0223007,-0.0596844777464866,0.9403155446052552,8.58243710377e-05,25443873.5,0.0007549771947466
DHCR24,non-targeting,MFAP2,27.015814,27.860634,-0.0303230732679367,0.969676911830902,7.771124399346732e-06,25213823.0,8.02715268369e-05
DHCR24,non-targeting,SDHB,10.419259,10.817163,-0.036784540861845,0.963215470314026,0.0001007620843695,25460247.5,0.0008744816564058
DHCR24,non-targeting,ACTL8,0.23935677,0.29986015,-0.2017719894647598,0.7982280254364014,6.0610494043e-05,25700499.5,0.0005467433679082
DHCR24,non-targeting,MRTO4,1.0886884,1.2100747,-0.1003130599856376,0.8996869325637817,0.0002599975146177,25571681.0,0.00209481063471
DHCR24,non-targeting,SH2D5,0.3525706,0.30661082,0.1498961150646209,1.1498961448669434,0.003638473732112,28151957.0,0.0222861806183591
DHCR24,non-targeting,ALPL,20.191277,21.229164,-0.0488897040486335,0.951110303401947,2.4604334208391796e-09,24582512.5,3.761808229403458e-08
DHCR24,non-targeting,USP48,6.808797,6.99754,-0.0269727818667888,0.973027229309082,0.006118425334604,25945523.0,0.0349454952455534
DHCR24,non-targeting,HSPG2,1.1362499,1.0572222,0.0747502744197845,1.074750304222107,0.0083688501889061,28207394.0,0.0456409300842856
DHCR24,non-targeting,E2F2,0.31746098,0.3619178,-0.1228367611765861,0.8771632313728333,0.0051656317445593,26078493.5,0.0302133893163206
DHCR24,non-targeting,ELOA,2.4137945,2.6912146,-0.1030835881829261,0.896916389465332,4.49111715115037e-07,24970835.5,5.426074626417696e-06
DHCR24,non-targeting,PITHD1,6.1972737,6.4864335,-0.0445791631937027,0.9554208517074584,0.0015327785382596,25764911.0,0.0103974372080042
DHCR24,non-targeting,SRSF10,1.1863819,1.2852942,-0.0769568905234336,0.923043131828308,0.0018055325518584,25792815.5,0.0120268317547774
DHCR24,non-targeting,RCAN3,1.1459908,1.2457101,-0.0800501555204391,0.9199498295783995,0.0023153197035793,25825259.5,0.0149838854486401
