target,reference,feature,target_mean,reference_mean,percent_change,fold_change,p_value,statistic,fdr
PHF14,non-targeting,HES4,0.014337535,0.0063906466,1.243518590927124,2.243518590927124,0.0035336053394274,17324568.0,0.0217312100877065
PHF14,non-targeting,AGRN,5.970639,5.5631676,0.0732445418834686,1.073244571685791,4.65515738057e-05,18521490.0,0.0004280822208477
PHF14,non-targeting,ATAD3B,1.2557015,1.3789184,-0.0893576219677925,0.910642385482788,0.00548384453635,16235990.5,0.0318063804069449
PHF14,non-targeting,TMEM240,0.37063035,0.42226273,-0.1222754716873169,0.8777245283126831,0.005800939096935,16330164.0,0.033366165070812
PHF14,non-targeting,SSU72,11.561536,12.022095,-0.0383093729615211,0.9616906046867372,0.0008578467351351,16045740.5,0.0061768517986073
PHF14,non-targeting,MMP23B,0.3404514,0.2732023,0.246151253581047,1.2461512088775637,0.0002910813964968,18144401.0,0.0023225424862693
PHF14,non-targeting,FAAP20,1.2015647,1.3297728,-0.0964135825634002,0.903586447238922,0.0036023371629724,16191852.5,0.0220907831314796
PHF14,non-targeting,RER1,12.656868,13.224993,-0.0429584197700023,0.957041561603546,0.0007132235272938,16028683.5,0.0052282302542697
PHF14,non-targeting,CEP104,1.5097327,1.6744597,-0.0983761921525001,0.901623785495758,0.0031208227254399,16173942.0,0.0194945842645904
PHF14,non-targeting,DNAJC11,12.983655,13.441751,-0.0340800508856773,0.9659199714660645,0.0037780193442081,16191930.0,0.0230314214523174
PHF14,non-targeting,CAMTA1,13.768176,13.160379,0.0461838245391845,1.0461838245391846,9.80193073169e-05,18462368.5,0.0008528460488191
PHF14,non-targeting,VAMP3,3.1988764,3.3658917,-0.0496199317276477,0.9503800868988036,0.0089853825029645,16286737.0,0.048460971766727
PHF14,non-targeting,ERRFI1,3.6915932,4.261261,-0.1336852610111236,0.866314709186554,1.6549375272981845e-06,15558360.5,1.86700662411e-05
PHF14,non-targeting,CTNNBIP1,4.9592905,4.621771,0.0730282068252563,1.0730282068252563,0.001741636827821,18206837.0,0.0116465561441744
PHF14,non-targeting,DFFA,8.897874,9.365449,-0.0499255359172821,0.9500744342803956,0.0028544924552658,16162891.5,0.0180275337401166
PHF14,non-targeting,FBXO2,1.9026631,1.7650955,0.0779377892613411,1.0779378414154053,0.0085079869896888,18038076.0,0.0462922160683662
PHF14,non-targeting,MAD2L2,61.994225,59.006184,0.0506394542753696,1.050639510154724,8.321291033666499e-12,19444368.5,1.5536361077624554e-10
PHF14,non-targeting,DRAXIN,3.628008,3.1535943,0.1504358500242233,1.1504358053207395,6.02984026733658e-10,19229142.5,9.729541457692582e-09
PHF14,non-targeting,MFN2,1.636861,1.7854333,-0.083213597536087,0.9167864322662354,0.005903243833957,16240941.5,0.0338841798122489
PHF14,non-targeting,PRAMEF12,0.0015448784,0.00018233433,7.4727783203125,8.4727783203125,0.0027717729467823,17192899.0,0.0175677118691107
PHF14,non-targeting,PRAMEF18,0.0010517953,7.5214375e-05,12.983965873718262,13.983966827392578,1.88302989713994e-08,17196936.5,2.6355518700712293e-07
PHF14,non-targeting,KAZN,0.71519756,0.6197624,0.1539866626262664,1.1539866924285889,0.0011591259004769,18192019.5,0.0081038113018317
PHF14,non-targeting,DDI2,2.8318064,3.0081503,-0.0586220435798168,0.9413779377937316,0.0024423830585346,16147140.5,0.0157130148732541
PHF14,non-targeting,SPEN,4.976565,4.766156,0.0441464111208915,1.0441464185714722,0.0072385041218438,18057935.5,0.0403473947495925
PHF14,non-targeting,EPHA2,3.0084488,2.8412273,0.0588553920388221,1.058855414390564,0.0047221173840821,18104466.5,0.0279508535944361
PHF14,non-targeting,CROCC,1.5727067,1.7174504,-0.0842782333493232,0.9157217741012572,0.0021467461116761,16136046.5,0.0140199040488981
PHF14,non-targeting,MFAP2,29.612543,27.860634,0.0628811717033386,1.0628811120986938,1.2554696490494902e-09,19190329.0,1.97012363330068e-08
PHF14,non-targeting,SDHB,10.488274,10.817163,-0.030404444783926,0.9695955514907836,0.0030825218501055,16170781.5,0.0192815362344429
PHF14,non-targeting,PADI2,0.43727326,0.3640738,0.2010566145181656,1.2010565996170044,0.0006988233329085,18145480.0,0.0051337654113492
PHF14,non-targeting,RCC2,5.663842,5.965367,-0.0505458675324916,0.949454128742218,0.0039888025927622,16197640.0,0.0241432679363731
PHF14,non-targeting,ALDH4A1,1.2733171,1.1295187,0.1273093968629837,1.1273094415664673,0.0001270541293987,18430840.5,0.0010836411633917
PHF14,non-targeting,PLA2G2C,0.0049186563,0.0015545961,2.163944721221924,3.163944721221924,0.0081601675936436,17235150.0,0.0446676715154284
PHF14,non-targeting,CAMK2N1,0.73718035,0.6517026,0.131160706281662,1.1311607360839844,0.0057660351293267,18041637.0,0.0331872222898069
PHF14,non-targeting,PINK1,1.9479032,1.7681043,0.1016901805996894,1.1016901731491089,0.0017523162399316,18204009.0,0.0117087321039599
PHF14,non-targeting,ALPL,22.486374,21.229164,0.0592208802700042,1.0592209100723269,1.4587670101840746e-09,19182260.0,2.278082426676192e-08
PHF14,non-targeting,C1QA,0.0013503929,0.00022176023,5.089427947998047,6.089427947998047,0.0027817318189293,17192887.0,0.0176242417776811
PHF14,non-targeting,HTR1D,0.6110681,0.7132708,-0.1432873159646988,0.8567126989364624,0.0010369951826036,16118599.5,0.0073358137966485
PHF14,non-targeting,ID3,6.5553155,5.9239454,0.1065793186426162,1.106579303741455,1.36979730842e-05,18613871.5,0.0001366949496977
