target,reference,feature,target_mean,reference_mean,percent_change,fold_change,p_value,statistic,fdr
AKT2,non-targeting,PUSL1,1.4140897,1.2867944,0.0989243164658546,1.0989242792129517,0.0013313123063088,18994641.5,0.0201626122449858
AKT2,non-targeting,INTS11,6.346165,6.111763,0.0383526273071765,1.038352608680725,0.0038002219909629,18893368.5,0.0457017517604162
AKT2,non-targeting,DVL1,2.1867082,2.0244675,0.0801399573683738,1.0801399946212769,0.0012552851673633,19005739.0,0.0192367823579676
AKT2,non-targeting,FNDC10,0.5239322,0.45513946,0.1511465460062027,1.1511465311050415,0.0038798826218117,18808536.0,0.0464496608411843
AKT2,non-targeting,MMP23B,0.33730045,0.2740658,0.2307280153036117,1.230728030204773,0.0004972296873067,18871408.5,0.0090296431764818
AKT2,non-targeting,CAMTA1,13.690027,13.215544,0.0359034389257431,1.0359034538269043,0.0005359677676203,19087362.5,0.0095943537015596
AKT2,non-targeting,KIF1B,13.134343,12.749884,0.0301539618521928,1.03015398979187,0.002976443982933,18919291.0,0.0378333149686656
AKT2,non-targeting,MAD2L2,61.9563,59.254456,0.0455972999334335,1.0455973148345947,1.6978260621936951e-09,19962748.5,1.1645180274833845e-07
AKT2,non-targeting,TNFRSF8,0.5875095,0.672035,-0.125775396823883,0.8742246031761169,0.0022115509482374,16902025.5,0.030181794341888
AKT2,non-targeting,PDPN,13.244381,16.17351,-0.1811065524816513,0.8188934326171875,1.0956463908209188e-42,13225870.0,6.1904021081381906e-40
AKT2,non-targeting,SZRD1,6.879993,7.200242,-0.0444775447249412,0.9555224776268004,0.0019864069377533,16848083.0,0.0277978680360723
AKT2,non-targeting,MFAP2,29.289755,27.977707,0.0468961931765079,1.04689621925354,8.209844983952951e-07,19588971.0,3.36585027913e-05
AKT2,non-targeting,SDHB,10.26585,10.862362,-0.0549154803156852,0.945084512233734,3.81070005042e-05,16497413.0,0.0010155875134382
AKT2,non-targeting,IGSF21,0.88209015,2.7802827,-0.6827336549758911,0.3172663450241089,9.670017642015425e-218,7147494.0,5.463559967738715e-214
AKT2,non-targeting,KLHDC7A,0.83200824,1.0118194,-0.1777106970548629,0.8222892880439758,1.453551738335223e-06,16288158.5,5.6540910992e-05
AKT2,non-targeting,ALPL,20.83118,21.318344,-0.0228518471121788,0.977148175239563,0.0035645203846987,16908871.0,0.0435331860006434
AKT2,non-targeting,HMGCL,1.4993896,1.6412498,-0.0864342078566551,0.9135658144950868,0.0025533048025944,16876932.0,0.0338096900768326
AKT2,non-targeting,MACO1,2.4793358,2.1664445,0.1444261521100998,1.1444261074066162,9.633571848387658e-07,19577284.5,3.8965319691e-05
AKT2,non-targeting,SELENON,17.365,16.451998,0.0554949045181274,1.0554949045181274,4.176861894210817e-07,19633523.0,1.83028751932e-05
AKT2,non-targeting,STMN1,10.059891,9.299114,0.0818117186427116,1.0818116664886477,1.8120945547085026e-07,19687138.5,8.492138296819523e-06
AKT2,non-targeting,PDIK1L,0.4732708,0.355928,0.3296812772750854,1.3296812772750854,1.3674373159690176e-08,19606914.0,7.85364252627695e-07
AKT2,non-targeting,FAM110D,0.031189118,0.009405075,2.3162009716033936,3.3162009716033936,3.149809620458812e-18,18528821.0,5.496965051920398e-16
AKT2,non-targeting,C1orf232,0.0048757996,0.00083866564,4.813758373260498,5.813758850097656,1.22194415509e-05,17997938.0,0.0003767522224431
AKT2,non-targeting,ZNF593,2.8558924,2.5245726,0.1312379837036132,1.1312379837036133,6.270146497362905e-08,19752739.5,3.244540603100209e-06
AKT2,non-targeting,CEP85,4.7167263,4.3344393,0.088197574019432,1.0881975889205933,1.11770821047e-05,19405408.5,0.0003481765066403
AKT2,non-targeting,SH3BGRL3,5.0534315,8.323103,-0.3928428590297699,0.6071571707725525,3.025172023993215e-153,8895302.5,1.012872410996247e-149
AKT2,non-targeting,NUDC,30.636715,31.35219,-0.0228205770254135,0.9771794080734252,0.0033723187036737,16902974.5,0.0416927804721158
AKT2,non-targeting,WDTC1,2.4719164,2.2688823,0.0894864276051521,1.0894864797592163,0.0020910413447572,18955271.0,0.0289523874354509
AKT2,non-targeting,AHDC1,2.1698747,1.9788857,0.096513420343399,1.0965133905410769,7.4221415443e-05,19256920.5,0.0017964165879646
AKT2,non-targeting,SESN2,1.8880711,2.1440969,-0.1194096207618713,0.8805903792381287,4.5478708755e-05,16513245.5,0.0011820802965672
AKT2,non-targeting,RCC1,7.4058185,9.345453,-0.2075484991073608,0.7924515008926392,1.4593105209027777e-49,12848080.5,1.0147820853047003e-46
