target,reference,feature,target_mean,reference_mean,percent_change,fold_change,p_value,statistic,fdr
NRAS,non-targeting,PEX10,1.825539,1.6983354,0.0748989731073379,1.0748989582061768,0.0020626871747666,23549207.5,0.0135325760205095
NRAS,non-targeting,NOL9,1.576039,1.4840493,0.0619855672121048,1.0619856119155884,0.0088457217841884,23370749.0,0.047824244405564
NRAS,non-targeting,CLCNKB,0.0054191984,0.013056579,-0.584945023059845,0.4150550067424774,0.0063980227675132,22122156.0,0.0363110938370342
NRAS,non-targeting,IGSF21,2.565896,2.7695215,-0.0735236927866935,0.9264762997627258,0.0004323843430681,21023419.5,0.0033238650143164
NRAS,non-targeting,IFFO2,0.66630393,0.737412,-0.0964291915297508,0.903570830821991,0.0080412526469317,21389970.0,0.0441129068167827
NRAS,non-targeting,HTR1D,0.8243003,0.7132708,0.1556624919176101,1.1556625366210938,0.0003928662001906,23661735.5,0.0030478091850706
NRAS,non-targeting,CLIC4,50.401554,49.063583,0.0272701382637023,1.0272701978683472,0.0003809827075126,23732018.5,0.0029641400065246
NRAS,non-targeting,SH3BGRL3,8.616955,8.288647,0.0396093726158142,1.039609432220459,0.0088888450334101,23373263.5,0.0480214897172447
NRAS,non-targeting,KDF1,0.70328724,0.77398425,-0.0913416668772697,0.9086583256721495,0.007287583796942,21370842.5,0.0405755142936762
NRAS,non-targeting,DLGAP3,0.6638042,0.7290664,-0.0895147547125816,0.9104852676391602,0.0078999056945471,21386571.0,0.0434539677178564
NRAS,non-targeting,SF3A3,15.931265,16.468283,-0.0326092168688774,0.967390775680542,0.0021285543075182,21194582.0,0.0139151714061625
NRAS,non-targeting,PRDX1,53.56209,52.626984,0.0177686065435409,1.017768621444702,0.0024048179935068,23533665.0,0.0154983636282186
NRAS,non-targeting,CYP4X1,0.118062615,0.15081535,-0.2171711027622223,0.7828288674354553,0.0063560431597549,21649950.5,0.0361117632070546
NRAS,non-targeting,CDKN2C,0.007235855,0.003263227,1.2173925638198853,2.217392444610596,0.0006872777345911,22522266.5,0.005056487707259
NRAS,non-targeting,NRDC,12.004196,15.440283,-0.2225403934717178,0.7774596214294434,8.359561919270228e-104,14084118.0,1.7816213693564526e-101
NRAS,non-targeting,DHCR24,33.2924,36.266033,-0.0819949805736541,0.9180049896240234,3.575142290909423e-24,18486199.5,1.2916520206416246e-22
NRAS,non-targeting,PRKAA2,0.35372072,0.40395987,-0.1243666782975196,0.8756332993507385,0.0065785156118758,21434687.5,0.0371870972767566
NRAS,non-targeting,AK4,20.546606,21.304773,-0.0355867333710193,0.964413285255432,0.0008815803958584,21097238.5,0.0063326120954276
NRAS,non-targeting,LPAR3,2.8659186,2.6886559,0.065929889678955,1.065929889678955,0.0047802520887395,23451587.5,0.0282508742065892
NRAS,non-targeting,BTBD8,0.43277615,0.3854581,0.1227579340338707,1.122757911682129,0.0092105224373469,23249445.0,0.0494882303937335
